非洲	Afrika
1896年夏季奧林匹克運動會	Olympische Sommerspiele 1896
龍捲風	Tornado
9世紀	9. Jahrhundert
三角學	Trigonometrie
8世紀	8. Jahrhundert
幾何學	Geometrie
7世紀	7. Jahrhundert
6世紀	6. Jahrhundert
文法	Grammatik
熱帶氣旋	Tropischer Wirbelsturm
任天堂	Nintendo
風	Wind
5世紀	5. Jahrhundert
泰盧固文	Telugu
4世紀	4. Jahrhundert
3世紀	3. Jahrhundert
2世紀	2. Jahrhundert
大氣層	Atmosphäre (Astronomie)
1世紀	1. Jahrhundert
格魯吉亞話	Georgische Sprache
經濟	Wirtschaftswissenschaft
資本	Kapital
通貨	Währung
日圓	Yen
產業	Industrie
稅	Steuer
語言學	Sprachwissenschaft
字	Wort
音位	Phonem
音節	Silbe
文字	Schrift
阿剌伯字母	Arabisches Alphabet
唐字	Chinesische Schrift
基里爾字母	Kyrillisches Alphabet
希臘字母	Griechisches Alphabet
諺文	Koreanisches Alphabet
拉丁字母	Lateinisches Alphabet
識字	Alphabetisierung (Lesefähigkeit)
Category:保加利亞	Kategorie:Bulgarien
文學	Literatur
Category:法國	Kategorie:Frankreich
孫子兵法	Die Kunst des Krieges (Sunzi)
虛構小說	Fiktion
Category:音樂	Kategorie:Musik
天方夜談	Tausendundeine Nacht
Category:文學	Kategorie:Literatur
小說 (西方概念)	Roman
Category:詩	Kategorie:Lyrik
紅樓夢	Der Traum der Roten Kammer
Category:法國史	Kategorie:Französische Geschichte
歐元區	Eurozone
源氏物語	Genji Monogatari
吉爾伽美什史詩	Gilgamesch-Epos
伊利亞德	Ilias
摩訶婆羅多	Mahabharata
群王書	Schāhnāme
葫蘆科	Kürbisgewächse
狐狸	Fuchs (Säugetier)
紅狐	Rotfuchs
聯邦調查局	Federal Bureau of Investigation
哈利波特	Harry Potter
小號	Trompete
爵士樂	Jazz
萬字夾	Büroklammer
小提琴	Violine
演算法	Algorithmus
大提琴	Violoncello
.Mac	.Mac
1944年夏季奧林匹克運動會	Olympische Sommerspiele 1944
藥	Droge
.ac	.ac
人獸交	Zoophilie
手淫	Masturbation
肛交	Analverkehr
1952年夏季奧林匹克運動會	Olympische Sommerspiele 1952
亞歷山大大帝	Alexander der Große
君士坦丁大帝	Konstantin der Große
手球	Handball
居魯士大帝	Kyros II.
社會	Gesellschaft (Soziologie)
文明	Zivilisation
教育	Bildung
家	Familie
查韋斯	Hugo Chávez
男人	Mann
俾斯麥	Otto von Bismarck
結婚	Ehe
法文維基百科	Französischsprachige Wikipedia
西班牙文維基百科	Spanischsprachige Wikipedia
1980年夏季奧林匹克運動會	Olympische Sommerspiele 1980
落仔	Schwangerschaftsabbruch
死刑	Todesstrafe
人權	Menschenrechte
種族歧視	Rassismus
帖木兒	Tamerlan
奴隸制	Sklaverei
內戰	Bürgerkrieg
歐麥爾	ʿUmar ibn al-Chattāb
軍事	Militär
蘇里民大帝	Süleyman I.
國際刑警	Interpol
彼得大帝	Peter der Große
咖啡	Kaffee
菓汁	Fruchtsaft
奶	Milch
山	Berg
沙漠	Wüste
101斑點狗 (搞清楚)	101 Dalmatiner
第101隻斑點狗	Hundertundein Dalmatiner
2008年夏季奧林匹克運動會	Olympische Sommerspiele 2008
孫文	Sun Yat-sen
2012年夏季奧林匹克運動會	Olympische Sommerspiele 2012
撒拉丁	Saladin
阿育王	Ashoka
101斑點狗	101 Dalmatiner (1996)
阿克巴	Akbar
斯文玻利華	Simón Bolívar
2016年夏季奧林匹克運動會	Olympische Sommerspiele 2016
皮耶·杜呂多	Pierre Trudeau
夸美魯瑪	Kwame Nkrumah
依地文	Jiddisch
香港	Hongkong
邁亞美	Miami
卡拉奇	Karatschi
韓戰	Koreakrieg
牧夫座	Bärenhüter
中東戰爭	Nahostkonflikt
拉哥斯	Lagos
天龍座	Drache (Sternbild)
南北戰爭	Sezessionskrieg
里約熱內盧	Rio de Janeiro
雙魚座	Fische (Sternbild)
大英帝國	Britisches Weltreich
皇家馬德里足球會	Real Madrid
冷戰	Kalter Krieg
首爾	Seoul
上海	Shanghai
三藩市國際機場	San Francisco International Airport
萬	Myriade
文化大革命	Kulturrevolution
倫敦希斯路機場	Flughafen London Heathrow
大蕭條	Weltwirtschaftskrise
和路迪士尼	Walt Disney
明治維新	Meiji-Restauration
西維爾	Sevilla
俄國革命	Russische Revolution
大清	Qing-Dynastie
梵爾賽條約	Friedensvertrag von Versailles
阿基米德	Archimedes
越戰	Vietnamkrieg
愛迪生	Thomas Alva Edison
歐幾里得	Euklid
阿爾巴尼亞話	Albanische Sprache
法拉第	Michael Faraday
巴斯克話	Baskische Sprache
費米	Enrico Fermi
拉科魯尼亞	A Coruña
拉科魯尼亞體育會	Deportivo La Coruña
英國航空	British Airways
亨利福特	Henry Ford
傅利葉	Joseph Fourier
HTTP	Hypertext Transfer Protocol
蓋倫	Galenos
亞美尼亞文	Armenische Sprache
寰宇一家	Oneworld Alliance
密碼學	Kryptographie
網際協議	Internet Protocol
烏克蘭話	Ukrainische Sprache
字節	Byte
傳輸控制協議	Transmission Control Protocol
Html	Hypertext Markup Language
ASCII	American Standard Code for Information Interchange
華倫西亞	Valencia
統一碼	Unicode
鹿豹座	Giraffe (Sternbild)
劍魚座	Schwertfisch (Sternbild)
鯨魚座	Walfisch (Sternbild)
室女座	Jungfrau (Sternbild)
半人馬座	Zentaur (Sternbild)
巨蟹座	Krebs (Sternbild)
馬拉加	Málaga
獅子座	Löwe (Sternbild)
馬拉加足球會	FC Málaga
獵戶座	Orion (Sternbild)
Klaus Wowereit	Klaus Wowereit
飛馬座	Pegasus (Sternbild)
天蠍座	Skorpion (Sternbild)
人馬座	Schütze (Sternbild)
薩耶哲雷	Satyajit Ray
史匹堡	Steven Spielberg
歐洲委員會	Europäische Kommission
歐洲中央銀行	Europäische Zentralbank
蛇夫座	Schlangenträger
巨蛇座	Schlange (Sternbild)
天爐座	Chemischer Ofen
大熊座	Großer Bär
天鵝座	Schwan (Sternbild)
雙子座	Zwillinge (Sternbild)
瑪莉安歌迪雅	Marion Cotillard
星座	Sternbild
古騰堡	Johannes Gutenberg
占士焦耳	James Prescott Joule
開普勒	Johannes Kepler
港觀	Cancún
貝爾法斯特城市機場	George Best Belfast City Airport
莫言	Mo Yan
普朗克	Max Planck
瑞典話	Schwedische Sprache
丹麥文	Dänische Sprache
特斯拉	Nikola Tesla
花剌子密	Al-Chwarizmi
瓦特	James Watt
挪威文	Norwegische Sprache
考底利耶	Chanakya
萊布尼茲	Gottfried Wilhelm Leibniz
杭士基	Noam Chomsky
盧森堡文	Luxemburgische Sprache
布甸	Pudding
捷克文	Tschechische Sprache
斯洛伐克文	Slowakische Sprache
馬克思	Karl Marx
斯洛文尼亞文	Slowenische Sprache
匈牙利文	Ungarische Sprache
伏爾泰	Voltaire
愛沙尼亞文	Estnische Sprache
摩西	Mose
拉脫維亞文	Lettische Sprache
知識	Wissen
立陶宛文	Litauische Sprache
印度教	Hinduismus
白俄羅斯文	Weißrussische Sprache
麥士維	James Clerk Maxwell
𢆡	Weibliche Brust
門捷列耶夫	Dmitri Iwanowitsch Mendelejew
原子	Atom
盧瑟福	Ernest Rutherford
光	Licht
希臘話	Griechische Sprache
薛定諤	Erwin Schrödinger
神話	Mythologie
作業系統	Betriebssystem
泰姬陵	Taj Mahal
愛爾蘭蓋爾文	Irische Sprache
程式語言	Programmiersprache
企鵝	Pinguine
原教旨主義	Fundamentalismus
電郵	E-Mail
一神論	Monotheismus
多神敎	Polytheismus
靈魂	Seele
波斯文	Persische Sprache
宗教	Religion
韓文	Koreanische Sprache
亞巴郎	Abraham
創世記	1. Buch Mose
帝國大廈	Empire State Building
出埃及記	2. Buch Mose
笛卡兒	René Descartes
官話	Nordchinesische Dialekte
越南話	Vietnamesische Sprache
聖保祿	Paulus von Tarsus
自由神像	Freiheitsstatue
高棉文	Khmer-Sprache
老撾話	Laotische Sprache
弗洛伊德	Sigmund Freud
泰文	Thailändische Sprache
Category:星座	Kategorie:Anerkanntes Sternbild
耆那教	Jainismus
黑格爾	Georg Wilhelm Friedrich Hegel
馬來話	Malaiische Sprache
蒙古話	Mongolische Sprache
巴庫	Baku
船尾座	Achterdeck des Schiffs
哈薩克話	Kasachische Sprache
天壇座	Altar (Sternbild)
仙女座	Andromeda (Sternbild)
聯合國世界遺產	UNESCO-Welterbe
月即別話	Usbekische Sprache
沙律	Salat (Gericht)
猶太教	Judentum
廷布	Thimphu
斯里巴加灣	Bandar Seri Begawan
巨爵座	Becher (Sternbild)
后髮座	Haar der Berenike
玉夫座	Bildhauer (Sternbild)
希伯來話	Hebräische Sprache
山案座	Tafelberg (Sternbild)
阿塞拜疆文	Aserbaidschanische Sprache
赫勒敦	Ibn Chaldun
馬其頓文	Mazedonische Sprache
塞爾維亞文	Serbische Sprache
塞爾維亞-克羅地亞文	Serbokroatische Sprache
海豚座	Delphin (Sternbild)
波斯尼亞文	Bosnische Sprache
小犬座	Kleiner Hund
加利西亞文	Galicische Sprache
威爾斯文	Walisische Sprache
帝力	Dili
康德	Immanuel Kant
蘇格蘭蓋爾文	Schottisch-gälische Sprache
錫克教	Sikhismus
凱恩斯	John Maynard Keynes
漢莎航空	Lufthansa
永珍	Vientiane
行為	Verhalten (Biologie)
老子	Laozi
Gmail	Gmail
馬累	Malé
瑜伽	Yoga
比卡超	Pikachu
約翰洛克	John Locke
蘇拿	Gianfranco Zola
尼采	Friedrich Nietzsche
比什凱克	Bischkek
薩特	Jean-Paul Sartre
杜尚別	Duschanbe
肝	Leber
脾	Milz
司馬遷	Sima Qian
腎	Niere
亞當史密夫	Adam Smith
膀胱	Harnblase
膥 (身)	Hoden
輸尿管	Harnleiter
尿道	Harnröhre
韋伯	Max Weber
維根斯坦	Ludwig Wittgenstein
兔	Kaninchen
朱熹	Zhu Xi
神經系統	Nervensystem
喪屍	Zombie
人狼	Werwolf
情感	Emotion
心理學	Psychologie
思維	Denken
大洋	Ozean
湯瑪斯阿奎那	Thomas von Aquin
英國維多利亞女皇	Victoria (Vereinigtes Königreich)
釋迦牟尼	Siddhartha Gautama
雨林	Regenwald
英格蘭超級足球聯賽	Premier League
辯證法	Dialektik
模罕默德	Mohammed
倫理學	Ethik
知識論	Erkenntnistheorie
自由意志	Freier Wille
IPod	IPod
松鼠	Hörnchen
或然率	Wahrscheinlichkeit
真相	Realität
唞氣	Atem
英國廣播公司	British Broadcasting Corporation
沙魯克汗	Shah Rukh Khan
貝理雅	Tony Blair
艾加扎里	Al-Ghazālī
馬丁路德	Martin Luther
馬卓安	John Major
賈拉漢	James Callaghan
儒家	Konfuzianismus
福特 (總統)	Gerald Ford
本田汽車	Honda
什葉派	Schia
Final Cut Pro	Final Cut Pro
尼克遜	Richard Nixon
天主教會	Römisch-katholische Kirche
三相神	Trimurti
道教	Daoismus
瑣羅亞斯德教	Zoroastrismus
蘇菲派	Sufismus
靜脈	Vene
孟加拉話	Bengalische Sprache
脷	Zunge
車路士	FC Chelsea
阿仙奴	FC Arsenal
胰	Bauchspeicheldrüse
頸	Hals
口	Mund
喉	Kehlkopf
林登約翰遜	Lyndon B. Johnson
骱	Gelenk
福克蘭羣島	Falklandinseln
消化系統	Verdauungstrakt
動脈	Arterie
A	A
馬恩島	Isle of Man
2014年冬季奧林匹克運動會	Olympische Winterspiele 2014
2018年冬季奧林匹克運動會	Olympische Winterspiele 2018
伊利沙伯二世	Elisabeth II.
大唐	Tang-Dynastie
紐約時報	The New York Times
戴安娜王妃	Diana, Princess of Wales
攰	Unwohlsein und Ermüdung
阿姆斯特丹史希浦機場	Flughafen Amsterdam Schiphol
亨利·浦修	Henry Purcell
約翰甘迺迪	John F. Kennedy
李淵	Tang Gaozu
李世民	Tang Taizong
李治	Tang Gaozong
B	B
古典樂	Klassische Musik
交響曲	Sinfonie
武則天	Wu Zetian
G	G
李隆基	Tang Xuanzong (Li Longji)
U	U
李亨	Tang Suzong
Z	Z
李豫	Tang Daizong
李适	Tang Dezong
怨曲	Blues
佛蘭明歌	Flamenco
F	F
J	J
電子音樂	Elektronische Musik
一套字母	Alphabet
單隻字母	Buchstabe
雷鬼樂	Reggae
色士風	Saxophon
T	T
C	C
燕豪芬	Eindhoven
小學	Grundschule
R	R
D	D
Α	Alpha
Ω	Omega
李曄	Tang Zhaozong
I	I
Μ	My
大明	Ming-Dynastie
E	E
H	H
艾森豪威爾	Dwight D. Eisenhower
K	K
L	L
M	M
芬達	Fanta (Getränk)
N	N
O	O
P	P
Q	Q
S	S
朱元璋	Hongwu
列根	Ronald Reagan
朱允炆	Jianwen
V	V
W	W
朱棣	Yongle
X	X
朱高熾	Hongxi
Y	Y
朱瞻基	Xuande
朱祁鎮	Zhengtong
朱祁鈺	Jingtai
朱見深	Chenghua (Ming-Kaiser)
朱祐樘	Hongzhi
荷蘭文維基百科	Niederländischsprachige Wikipedia
朱厚照	Zhengde
朱厚熜	Jiajing
Φ	Phi
朱載垕	Longqing
朱翊鈞	Wanli
朱常洛	Taichang
朱由校	Tianqi
朱由檢	Chongzhen
大明皇帝一覽	Kaiser der Ming-Dynastie
梅利	Andy Murray
LibreOffice	LibreOffice
里程碑	Meilenstein
白葡萄酒	Weißwein
嬌厘梳	Curaçao (Likör)
電漿	Plasma (Physik)
畢達哥拉斯	Pythagoras
鬥獸場	Kolosseum
巴特農神殿	Parthenon
窮	Armut
薩拉戈薩	Saragossa
華倫西亞足球會	FC Valencia
麥堅	John McCain
小獅座	Kleiner Löwe
北冕座	Nördliche Krone
南魚座	Südlicher Fisch
南冕座	Südliche Krone
水蛇座	Kleine Wasserschlange
南三角座	Südliches Dreieck
天鴿座	Taube (Sternbild)
麒麟座	Einhorn (Sternbild)
蝎虎座	Eidechse (Sternbild)
波江座	Eridanus (Sternbild)
蒼蠅座	Fliege (Sternbild)
飛魚座	Fliegender Fisch (Sternbild)
小馬座	Füllen (Sternbild)
鳳凰座	Phoenix (Sternbild)
天貓座	Luchs (Sternbild)
天兔座	Hase (Sternbild)
武仙座	Herkules (Sternbild)
印第安座	Indianer (Sternbild)
獵犬座	Jagdhunde (Sternbild)
蝘蜓座	Chamäleon (Sternbild)
仙后座	Kassiopeia (Sternbild)
仙王座	Kepheus (Sternbild)
船底座	Kiel des Schiffs
羅盤座	Schiffskompass (Sternbild)
御夫座	Fuhrmann (Sternbild)
小熊座	Kleiner Bär
嘉芙蓮 (劍橋公爵夫人)	Catherine, Duchess of Cambridge
唧筒座	Luftpumpe (Sternbild)
天琴座	Leier (Sternbild)
繪架座	Maler (Sternbild)
雕具座	Grabstichel (Sternbild)
冼拿	Ayrton Senna
顯微鏡座	Mikroskop (Sternbild)
網罟座	Netz (Sternbild)
南極座	Oktant (Sternbild)
天燕座	Paradiesvogel (Sternbild)
圓規座	Zirkel (Sternbild)
英仙座	Perseus (Sternbild)
天箭座	Pfeil (Sternbild)
孔雀座	Pfau (Sternbild)
烏鴉座	Rabe (Sternbild)
狐狸座	Fuchs (Sternbild)
大衛碧咸	David Beckham
船帆座	Segel des Schiffs
傑斯	Ryan Giggs
六分儀座	Sextant (Sternbild)
盾牌座	Schild (Sternbild)
摩羯座	Steinbock (Sternbild)
大犬座	Großer Hund
南十字座	Kreuz des Südens
望遠鏡座	Teleskop (Sternbild)
天鶴座	Kranich (Sternbild)
三角座	Dreieck (Sternbild)
杜鵑座	Tukan (Sternbild)
金牛座	Stier (Sternbild)
豺狼座	Wolf (Sternbild)
時鐘座	Pendeluhr (Sternbild)
寶瓶座	Wassermann (Sternbild)
長蛇座	Wasserschlange (Sternbild)
天秤座	Waage (Sternbild)
矩尺座	Winkelmaß (Sternbild)
白羊座	Widder (Sternbild)
天鷹座	Adler (Sternbild)
大衛占士	David James
狼蛛科	Wolfspinnen
Category:室女座	Kategorie:Jungfrau (Sternbild)
白高敦	Gordon Brown
1100年	1100
金正日	Kim Jong-il
Category:委內瑞拉	Kategorie:Venezuela
PlayStation	PlayStation
PlayStation 2	PlayStation 2
PlayStation 3	PlayStation 3
貝爾法斯特	Belfast
卡迪夫	Cardiff
元素週期表	Periodensystem
雷神港	Tórshavn
羅拔·穆加卑	Robert Mugabe
艾蒙尼亞	Manuel Almunia
佐治城	Georgetown (Guyana)
半人馬小行星	Zentauren
自殺	Suizid
911事件	Terroranschläge am 11. September 2001
陰莖環	Penisring
爬蟲類	Reptilien
性玩具	Sexspielzeug
成人公仔	Sexpuppe
嚙齒目	Nagetiere
鳩鴿科	Tauben
西班牙內戰	Spanischer Bürgerkrieg
古菌	Archaeen
盲	Blindheit
細菌	Bakterien
樹	Baum
原生生物	Protisten
Λ	Lambda
兩棲動物	Amphibien
脊索動物	Chordatiere
革命	Revolution
芝士	Käse
提子	Weintraube
蜜糖	Honig
肉食	Fleisch
薯仔	Kartoffel
糖	Zucker
菜	Gemüse
黃豆	Sojabohne
硬果	Nussfrucht
機械人	Roboter
士碌架	Snooker
工藝	Technologie
機	Maschine
螺絲	Schraube
工程學	Ingenieurwissenschaften
通訊	Kommunikation
三孖冷	Semarang
資訊	Information
新聞學	Journalismus
報紙	Zeitung
大眾傳媒	Massenmedien
印刷	Buchdruck
電話	Telefon
文化	Kultur
印度斯坦文	Hindustani
核糖核酸	Ribonukleinsäure
梵文	Sanskrit
55 Cancri	55 Cancri
天文學家	Astronom
循環系統	Blutkreislauf
內分泌系統	Hormonsystem
腦退化	Alzheimer-Krankheit
大腸	Dickdarm
小腸	Dünndarm
感覺系統	Sinnesorgan
煙肉	Speck
Sonia Sotomayor	Sonia Sotomayor
IP位址	IP-Adresse
歐洲聯盟條約	Vertrag von Maastricht
John G. Roberts	John Roberts
酸	Säuren
無機化學	Anorganische Chemie
孖寶兄弟	Super Mario Bros.
問號	Fragezeichen
化合物	Chemische Verbindung
22世紀	22. Jahrhundert
儒略曆	Julianischer Kalender
世界人口	Weltbevölkerung
代理伺服器	Proxy (Rechnernetz)
醫學	Medizin
鹼	Basen (Chemie)
薩拉熱窩	Sarajevo
對數	Logarithmus
美國最高法院	Oberster Gerichtshof der Vereinigten Staaten
算術	Arithmetik
坐標	Koordinatensystem
美軍	Streitkräfte der Vereinigten Staaten
微分方程	Differentialgleichung
Windows 7	Microsoft Windows 7
數值分析	Numerische Mathematik
美國海軍	United States Navy
美國海岸防衛隊	United States Coast Guard
百分數	Prozent
Windows Vista	Microsoft Windows Vista
世界貿易中心	World Trade Center
自由塔	One World Trade Center
Windows XP	Microsoft Windows XP
食鹽	Speisesalz
Microsoft Office	Microsoft Office
卡斯特羅	Fidel Castro
美國國會	Kongress der Vereinigten Staaten
大除夕	Silvester
Category:巴西	Kategorie:Brasilien
白目	Troll (Netzkultur)
曼克頓	Manhattan
摩天大廈	Wolkenkratzer
商場	Einkaufszentrum
Category:羅馬尼亞	Kategorie:Rumänien
元素	Chemisches Element
方程	Gleichung
函數	Funktion (Mathematik)
有機化學	Organische Chemie
角 (幾何)	Winkel
Apache HTTP Server	Apache HTTP Server
醣	Kohlenhydrate
賀爾蒙	Hormon
脂	Lipide
UNIX	Unix
分子	Molekül
物理化學	Physikalische Chemie
加速度	Beschleunigung
濕婆	Shiva
能量	Energie
能量守恆定律	Energieerhaltungssatz
電磁波	Elektromagnetische Welle
紅外光	Infrarotstrahlung
紫外線	Ultraviolettstrahlung
馴養	Domestizierung
經典力學	Klassische Mechanik
搖滾樂	Rockmusik
Hip hop	Hip-Hop
力	Kraft
森巴舞	Samba (Musik)
鼓	Trommel
笛	Flöte
磁場	Magnetfeld
南非種族隔離	Apartheid
遊戲	Spiel
百家樂棋	Backgammon
萬有引力	Gravitation
圍棋	Go (Spiel)
強相互作用	Starke Wechselwirkung
賭博	Glücksspiel
功夫	Kampfkunst
弱相互作用	Schwache Wechselwirkung
空手道	Karate
柔道	Judo
攝石	Magnet
玩具	Spielzeug
質量	Masse (Physik)
電影	Film
動畫戲	Animation
金屬	Metalle
鋼	Stahl
核裂變	Kernspaltung
相態	Aggregatzustand
Hei³tai²	Gas
液體	Flüssigkeit
航空器	Luftfahrzeug
固體	Festkörper
頭版 (意思)	Homepage
單車	Fahrrad
船	Schiff
核衰變	Radioaktivität
農業	Landwirtschaft
廣義相對論	Allgemeine Relativitätstheorie
灌田	Bewässerung
狹義相對論	Spezielle Relativitätstheorie
半導體	Halbleiter
棉花	Baumwollfaser
沙蓮娜威廉絲	Serena Williams
衫	Kleidung
聲	Schall
泗水	Surabaya
Adobe	Adobe Systems
犂	Pflug
速度	Geschwindigkeit
溫度	Temperatur
冶金學	Metallurgie
納米科技	Nanotechnologie
玻璃	Glas
時間	Zeit
紙	Papier
熱力學	Thermodynamik
塑膠	Kunststoff
真空	Vakuum
面積	Flächeninhalt
勾股定理	Satz des Pythagoras
丙種射綫	Gammastrahlung
數學證明	Beweis (Mathematik)
數	Zahl
複數	Komplexe Zahl
千克	Kilogramm
基斯坦奴朗拿度	Cristiano Ronaldo
米 (長度)	Meter
秒 (時間)	Sekunde
粟米	Mais
魯爾干沙利斯	Raúl González Blanco
大麥	Gerste
雲露絲威廉絲	Venus Williams
開氏	Kelvin
公升	Liter
卡斯拿斯	Iker Casillas
漂白水	Bleichen
杜魯門	Harry S. Truman
畫畫	Malerei
太空人	Raumfahrer
影相	Fotografie
雕刻	Bildhauerkunst
舞台劇	Theater
茱地嘉蘭	Judy Garland
舞	Tanz
陶器	Töpferei
電子學	Elektronik
電流	Elektrischer Strom
頻率	Frequenz
電子零件	Elektrisches Bauelement
二極管	Diode
姬莉蘭歌	Marija Jurjewna Kirilenko
火牛	Transformator
人工智能	Künstliche Intelligenz
資訊科技	Informationstechnik
天氣	Wetter
舒拉寶娃	Marija Jurjewna Scharapowa
迪文蒂耶娃	Jelena Wjatscheslawowna Dementjewa
卡佩雅蒂	Jennifer Capriati
軒寧	Justine Henin
克莉絲達絲	Kim Clijsters
跳蛛科	Springspinnen
美國總統	Präsident der Vereinigten Staaten
美國眾議院	Repräsentantenhaus der Vereinigten Staaten
美屬處女羣島	Amerikanische Jungferninseln
食肆	Restaurant
東南亞	Südostasien
瀋陽	Shenyang
重慶	Chongqing
天津	Tianjin
武漢	Wuhan
國家同地區一覽	Liste der Staaten der Erde
名古屋	Nagoya
史前史	Urgeschichte
石器時代	Steinzeit
青銅時代	Bronzezeit
鐵器時代	Eisenzeit
兩河流域文明	Mesopotamien
古埃及	Altes Ägypten
白令海峽	Beringstraße
古希臘	Antikes Griechenland
笈多王朝	Gupta-Reich
熊	Bären
約翰亞當斯	John Adams
湯瑪斯傑佛遜	Thomas Jefferson
人魚公主	Die kleine Meerjungfrau (Märchen)
貝斯剛尼	Silvio Berlusconi
日內瓦州	Kanton Genf
意大利文維基百科	Italienischsprachige Wikipedia
葡萄牙文維基百科	Portugiesischsprachige Wikipedia
米奇老鼠	Micky Maus
蘇黎世州	Kanton Zürich
波歷克	Michael Ballack
消化	Verdauung
光合作用	Photosynthese
生殖	Fortpflanzung
娠紀	Schwangerschaft
橡	Eichen
Google地圖	Google Maps
肖蛸科	Dickkieferspinnen
癮	Abhängigkeit (Medizin)
1101年	1101
1102年	1102
癌	Krebs (Medizin)
霍亂	Cholera
亨利杜南	Henry Dunant
王	König
黑麥	Roggen
劍擊	Fechten
燕麥	Saat-Hafer
小麥	Weizen
布禮斯文	Bretonische Sprache
2040年	2040
高粱	Sorghumhirsen
穀物	Getreide
傷風	Erkältung
牙科	Zahnmedizin
布禮斯大區	Bretagne
殘廢	Behinderung
曆	Kalender
聾	Gehörlosigkeit
神經病	Psychische Störung
病	Krankheit
公曆	Gregorianischer Kalender
藥療	Arzneimittel
時區	Zeitzone
尼古丁	Nicotin
健康	Gesundheit
心肌梗塞	Myokardinfarkt
圖坦卡門	Tutanchamun
發冷	Malaria
唔夠營養	Mangelernährung
月經	Menstruation
巴塞爾城市州	Kanton Basel-Stadt
肥	Adipositas
馬恩島蓋爾文	Manx (Sprache)
瘟疫	Pandemie
四號坦克	Panzerkampfwagen IV
抗生素	Antibiotikum
盤尼西林	Penicilline
肺炎	Lungenentzündung
小兒麻痺症	Poliomyelitis
性病	Sexuell übertragbare Erkrankung
愛滋病	AIDS
法國薄餅	Crêpe
中風	Schlaganfall
肺癆	Tuberkulose
Template:Location map Germany	Vorlage:Positionskarte Deutschland
糖尿	Diabetes mellitus
天花 (傳染病)	Pocken
庫爾德人	Kurden
拉丁文維基百科	Lateinische Wikipedia
蔴雀	Mah-Jongg
Template:Location map Switzerland	Vorlage:Positionskarte Schweiz
建築學	Architektur
拱	Bogen (Architektur)
橋	Brücke
運河	Kanal (Wasserbau)
Template:Location map Russia	Vorlage:Positionskarte Russland
壩	Talsperre
酒鑽	Korkenzieher
Template:Location map Iraq	Vorlage:Positionskarte Irak
鹽	Salze
Template:Location map R. O. Korea	Vorlage:Positionskarte Südkorea
Template:Location map Japan	Vorlage:Positionskarte Japan
薩爾達傳說系列	The Legend of Zelda
蒙娜麗莎	Mona Lisa
牛頓 (單位)	Newton (Einheit)
底特律	Detroit
量度	Messung
國際單位制	Internationales Einheitensystem
馬卡龍	Macaron
數論	Zahlentheorie
集合論	Mengenlehre
統計學	Statistik
對稱	Symmetrie (Geometrie)
1103年	1103
1104年	1104
拿破崙 (西餅)	Tompouce
圓頂	Kuppel
哈利法塔	Burj Khalifa
萬里長城	Chinesische Mauer
整數	Ganze Zahl
聖蘇菲亞大教堂	Hagia Sophia
球 (幾何)	Kugel
樓梯	Treppe
聖伯多祿大教堂	Petersdom
三峽大壩	Drei-Schluchten-Talsperre
金字塔	Pyramide (Bauwerk)
西洋塔	Turm
大憲章	Magna Carta
啟蒙時期	Aufklärung
阿茲特克文明	Azteken
上塞納省	Département Hauts-de-Seine
拜占庭帝國	Byzantinisches Reich
十字軍東征	Kreuzzug
神聖羅馬帝國	Heiliges Römisches Reich
百年戰爭	Hundertjähriger Krieg
中世紀	Mittelalter
蒙古帝國	Mongolisches Reich
鄂圖曼帝國	Osmanisches Reich
宗教改革	Reformation
維京人	Wikinger
懸索橋	Hängebrücke
美西戰爭	Spanisch-Amerikanischer Krieg
拉丁美洲	Lateinamerika
墨西哥灣	Golf von Mexiko
本地生產總值	Bruttoinlandsprodukt
書法	Kalligrafie
時裝	Mode
可再生能源	Erneuerbare Energien
東比利牛斯省	Département Pyrénées-Orientales
罐頭刀	Dosenöffner
電	Elektrizität
掘頭巷	Sackgasse
核能	Kernenergie
化石燃料	Fossile Energie
偈	Verbrennungskraftmaschine
蒸氣機	Dampfmaschine
劍	Schwert
槍	Feuerwaffe
機關槍	Maschinengewehr
核武	Kernwaffe
2029年	2029
算盤	Abakus (Rechenhilfsmittel)
2028年	2028
2027年	2027
米蘭豬扒	Costoletta alla milanese
伊比利半島	Iberische Halbinsel
火藥	Schießpulver
炸藥	Sprengstoff
坦克車	Panzer
安特衞普	Antwerpen
比利	Pelé
實數	Reelle Zahl
勾陳一	Polarstern
勒梅特	Georges Lemaître
加斯居尼	Paul Gascoigne
托斯卡尼尼	Arturo Toscanini
巴金	Ba Jin
角一	Spica
原子核融合	Kernfusion
米歇爾	Michelle Obama
頭殼	Schädel
黑啤梨	Brombeeren
金啤梨	Moosbeeren
荔枝	Litschibaum
啤梨類生果	Beere
提子乾	Rosine
椰子	Kokospalme
石榴	Granatapfel
桃	Pfirsich
橙	Orange (Frucht)
奇異果	Kiwifrucht
青檸	Limette
羅馬傳語	Bündnerromanisch
壯話	Zhuang (Sprache)
湘語	Xiang (Sprache)
忌廉	Rahm
索雪	Ferdinand de Saussure
雪糕	Speiseeis
雲呢拿	Vanille (Gewürz)
朱古力 (嘢飲)	Kakao (Getränk)
維吾爾話	Uigurische Sprache
餅乾	Keks
蛋糕	Kuchen
雪葩	Sorbet
乳酪	Joghurt
冰凍乳酪	Frozen Yogurt
